timestamp,P2
2018-01-09 19:00:00+03:00,9.3375
2018-01-09 20:00:00+03:00,13.42916667
2018-01-09 21:00:00+03:00,13.09583333
2018-01-09 22:00:00+03:00,14.45625
2018-01-09 23:00:00+03:00,15.1875
2018-01-10 00:00:00+03:00,14.83
2018-01-10 01:00:00+03:00,15.38
2018-01-10 02:00:00+03:00,15.11875
2018-01-10 03:00:00+03:00,17.18083333
2018-01-10 04:00:00+03:00,16.55041667
2018-01-10 05:00:00+03:00,15.47666667
2018-01-10 06:00:00+03:00,17.00958333
2018-01-10 07:00:00+03:00,16.74708333
2018-01-10 08:00:00+03:00,15.43083333
2018-01-10 09:00:00+03:00,11.13958333
2018-01-10 10:00:00+03:00,11.19217391
2018-01-10 11:00:00+03:00,17.59958333
2018-01-10 12:00:00+03:00,15.90875
2018-01-10 13:00:00+03:00,15.085
2018-01-10 14:00:00+03:00,12.96125
2018-01-10 15:00:00+03:00,16.58043478
2018-01-10 16:00:00+03:00,17.09166667
2018-01-10 17:00:00+03:00,17.73875
2018-01-10 18:00:00+03:00,16.55083333
2018-01-10 19:00:00+03:00,14.95125
2018-01-10 20:00:00+03:00,15.11208333
2018-01-10 21:00:00+03:00,13.36583333
2018-01-10 22:00:00+03:00,12.80458333
2018-01-10 23:00:00+03:00,12.43083333
2018-01-11 00:00:00+03:00,11.14
2018-01-11 01:00:00+03:00,10.9475
2018-01-11 02:00:00+03:00,11.15916667
2018-01-11 03:00:00+03:00,12.48916667
2018-01-11 04:00:00+03:00,12.925
2018-01-11 05:00:00+03:00,13.17666667
2018-01-11 06:00:00+03:00,11.60666667
2018-01-11 07:00:00+03:00,13.055
2018-01-11 08:00:00+03:00,14.4975
2018-01-11 09:00:00+03:00,6.75125
2018-01-11 10:00:00+03:00,13.12041667
2018-01-11 11:00:00+03:00,18.25782609
2018-01-11 12:00:00+03:00,13.79954545
2018-01-11 13:00:00+03:00,11.85913043
2018-01-11 14:00:00+03:00,7.806086957
2018-01-11 15:00:00+03:00,6.087083333
2018-01-11 16:00:00+03:00,6.336666667
2018-01-11 17:00:00+03:00,7.21625
2018-01-11 18:00:00+03:00,7.79125
2018-01-11 19:00:00+03:00,8.575217391
2018-01-11 20:00:00+03:00,9.7075
2018-01-11 21:00:00+03:00,12.65083333
2018-01-11 22:00:00+03:00,16.01791667
2018-01-11 23:00:00+03:00,13.3425
2018-01-12 00:00:00+03:00,11.65041667
2018-01-12 01:00:00+03:00,11.20291667
2018-01-12 02:00:00+03:00,10.66416667
2018-01-12 03:00:00+03:00,10.42666667
2018-01-12 04:00:00+03:00,10.35041667
2018-01-12 05:00:00+03:00,10.69708333
2018-01-12 06:00:00+03:00,10.74958333
2018-01-12 07:00:00+03:00,12.05541667
2018-01-12 08:00:00+03:00,12.79625
2018-01-12 09:00:00+03:00,11.12958333
2018-01-12 10:00:00+03:00,11.1325
2018-01-12 11:00:00+03:00,11.49791667
2018-01-12 12:00:00+03:00,10.74583333
2018-01-12 13:00:00+03:00,11.49086957
2018-01-12 14:00:00+03:00,11.47083333
2018-01-12 15:00:00+03:00,12.08041667
2018-01-12 16:00:00+03:00,12.69666667
2018-01-12 17:00:00+03:00,14.19333333
2018-01-12 18:00:00+03:00,14.92583333
2018-01-12 19:00:00+03:00,15.61166667
2018-01-12 20:00:00+03:00,15.7452
2018-01-12 21:00:00+03:00,31.705
2018-01-12 22:00:00+03:00,32.845
2018-01-12 23:00:00+03:00,19.20875
2018-01-13 00:00:00+03:00,13.995
2018-01-13 01:00:00+03:00,10.8925
2018-01-13 02:00:00+03:00,9.7575
